ID,Débitos,Fabricante,Modelo,Ano,Categoria,Couro,Combustivel,Volume_motor,Km,Cilindros,Tipo_cambio,Tração,Portas,Rodas,Cor,Airbags,Preco,Numero_proprietarios,Data_ultima_lavagem,Adesivos_personalizados,Radio_AM_FM,Historico_troca_oleo,Codigo_concessionaria,Classificacao_Veiculo,Faixa_Preco,Dias_desde_lavagem
45762683,0,NISSAN,Serena,2012,Minivan,Nao,Gasolina,2.0,143000.0,4,Tiptronic,Dianteira,4-5,1,Branco,12,17876.0,2,2021-11-19,Não,FM,8,1499,Usado,Econômico,1625
45767013,2866,NISSAN,Maxima,2004,Sedan,Sim,Gasolina,3.5,299709.0,6,Automatico,Dianteira,4-5,23,Cinza,12,549.0,2,2020-10-21,Não,AM/FM,9,1403,Usado,Econômico,2019
45732074,0,TOYOTA,RAV 4,2008,SUV,Nao,Gasolina,2.4,135000.0,4,Automatico,4x4,4-5,6,Prata,8,20071.0,1,2021-05-16,Não,AM/FM,4,1513,Usado,Médio,1812
45731782,862,HYUNDAI,H1,2011,Minivan,Sim,Diesel,2.5,124444.0,4,Automatico,Dianteira,4-5,17,Amarelo,4,22894.0,4,2022-09-16,Não,AM/FM,3,1738,Usado,Médio,1324
45662111,503,HONDA,Civic,2012,Sedan,Sim,Híbrido,1.5,146403.0,4,Automatico,Dianteira,4-5,24,Branco,0,2901.0,3,2022-04-28,Não,AM,6,2655,Usado,Econômico,1465
45766794,0,MITSUBISHI,Pajero,1997,SUV,Nao,Gasolina,2.4,142000.0,4,Automatico,4x4,2-3,4,Azul,6,15681.0,5,2020-09-02,Sim,FM,1,1775,Usado,Econômico,2068
45764126,1811,LEXUS,GX 460,2010,SUV,Sim,Gasolina,4.6,155821.0,8,Automatico,4x4,4-5,31,Preto,0,39829.0,2,2022-09-24,Sim,AM/FM,7,9635,Usado,Médio,1316
45768549,1646,LEXUS,GX 460,2015,SUV,Sim,Gasolina,4.6,102907.0,8,Automatico,4x4,4-5,27,Preto,0,706.0,4,2021-01-28,Não,AM,2,3542,Usado,Econômico,1920
44698379,0,HYUNDAI,Sonata,2013,Sedan,Sim,Gasolina,2.4,130000.0,4,Tiptronic,Dianteira,4-5,4,Preto,6,18660.0,2,2021-11-23,Sim,AM/FM,3,6894,Usado,Econômico,1621
45770233,1017,MERCEDES-BENZ,E 300,2017,Sedan,Sim,Gasolina,2.0,50930.0,4,Automatico,Traseira,4-5,29,Preto,12,22580.0,3,2022-06-09,Sim,AM/FM,2,2646,Usado,Médio,1423
45760030,259,CHEVROLET,Volt,2014,Hatchback,Sim,Híbrido,1.4,131893.0,4,Automatico,Dianteira,4-5,30,Marrom,0,314.0,2,2022-09-13,Sim,FM,5,6922,Usado,Econômico,1327
45810339,751,GMC,TERRAIN,2013,SUV,Sim,Gasolina,2.4,138958.0,4,Automatico,Dianteira,4-5,26,Preto,12,5488.0,1,2022-05-11,Não,AM/FM,9,3451,Usado,Econômico,1452
45759786,0,MERCEDES-BENZ,208,1985,Universal,Nao,Diesel,2.5,1111111.0,4,Manual,Traseira,4-5,1,Preto,1,4300.0,4,2022-02-14,Não,AM,8,3816,Usado,Econômico,1538
45642844,609,TOYOTA,Camry,2018,Sedan,Sim,Híbrido,2.5,35058.0,4,Automatico,Dianteira,4-5,11,Branco,12,18817.0,5,2022-11-20,Sim,FM,3,5045,Semi-novo,Econômico,1259
44921934,697,HONDA,Hr-v EX,2015,SUV,Nao,Gasolina,1.8,33330.0,4,Automatico,4x4,4-5,29,Cinza,8,21169.0,2,2021-12-10,Não,AM/FM,6,9140,Usado,Médio,1604
45462592,0,FIAT,500,2011,Cupê,Nao,Gasolina,1.2,141000.0,4,Automatico,Dianteira,2-3,16,Red,4,9095.0,1,2021-03-28,Sim,AM/FM,4,8507,Usado,Econômico,1861
45634898,639,VOLKSWAGEN,Jetta,2014,Sedan,Sim,Diesel,2.0,82392.0,4,Automatico,Dianteira,4-5,17,Prata,12,1568.0,1,2022-07-19,Não,AM/FM,4,9894,Usado,Econômico,1383
45777114,0,SUBARU,Legacy,2005,Vagao de carga,Nao,Gasolina,2.0,180000.0,6,Tiptronic,4x4,4-5,21,Azul,6,3136.0,5,2021-12-20,Não,AM,8,4616,Usado,Econômico,1594
45451626,585,HYUNDAI,Elantra sport limited,2013,Sedan,Sim,Gasolina,1.8,117920.0,4,Tiptronic,Dianteira,4-5,19,Cinza,12,17876.0,3,2022-06-22,Não,AM/FM,8,9249,Usado,Econômico,1410
44452971,1399,TOYOTA,Sienna,2010,Minivan,Sim,Gasolina,3.5,227200.0,6,Tiptronic,Dianteira,4-5,8,Branco,16,36065.0,4,2020-06-12,Sim,AM/FM,7,9624,Usado,Médio,2150
45648000,394,TOYOTA,Camry,2014,Sedan,Sim,Híbrido,2.5,130478.0,4,Automatico,Dianteira,4-5,4,Branco,12,862.0,2,2021-04-01,Sim,AM,0,4908,Usado,Econômico,1857
45796845,781,HYUNDAI,H1,2012,Universal,Sim,Diesel,2.5,,4,Automatico,Dianteira,4-5,1,Prata,4,21395.0,1,2021-05-02,Sim,AM,0,4793,Usado,Médio,1826
45762282,475,CHEVROLET,Volt,2012,SUV,Sim,Híbrido,1.4,188419.0,4,Automatico,Dianteira,4-5,32,Red,0,627.0,5,2022-07-01,Não,AM,0,2710,Usado,Econômico,1401
45810003,690,TOYOTA,Aqua,2016,Hatchback,Sim,Gasolina,1.5,,4,Automatico,Dianteira,4-5,25,Preto,4,40070.0,3,2021-01-17,Sim,AM,2,4159,Usado,Médio,1931
44875253,0,MERCEDES-BENZ,A 170,2008,Hatchback,Nao,Gasolina,1.7,180000.0,4,Automatico,Dianteira,4-5,19,Dourado,8,11917.0,2,2020-04-26,Não,AM,6,4757,Usado,Econômico,2197
45807577,1079,LEXUS,NX 300,2018,SUV,Sim,Gasolina,2.0,18918.0,4,Tiptronic,Dianteira,4-5,19,Preto,6,72130.0,5,2021-04-08,Sim,AM/FM,10,1301,Semi-novo,Luxo,1850
45729867,640,SSANGYONG,REXTON,2013,SUV,Sim,Diesel,2.0,137267.0,4,Automatico,Dianteira,4-5,8,Prata,4,,3,2021-01-19,Sim,AM,3,9283,Usado,,1929
45801397,308,TOYOTA,Prius,2014,Sedan,Nao,Híbrido,1.8,160000.0,4,Automatico,4x4,4-5,26,Branco,4,21012.0,4,2021-01-21,Não,AM,4,2511,Usado,Médio,1927
45765622,1823,TOYOTA,Tacoma,2018,Sedan,Sim,Gasolina,3.5,,6,Automatico,Dianteira,4-5,28,Cinza,12,21012.0,2,2020-04-25,Não,FM,0,7351,Semi-novo,Médio,2198
45781785,1361,KIA,Carnival grand,2009,Minivan,Sim,Diesel,2.9,84176.0,4,Automatico,Dianteira,4-5,10,Branco,6,13172.0,1,2021-03-24,Sim,AM/FM,7,4739,Usado,Econômico,1865
45802035,707,HYUNDAI,Genesis,2011,Cupê,Sim,Gasolina,2.0,107005.0,4,Automatico,Dianteira,4-5,31,Cinza,4,15624.0,3,2020-06-25,Não,FM,8,3675,Usado,Econômico,2137
45811318,0,OPEL,Vectra,1997,Sedan,Nao,Gasolina,1.6,,4,Manual,Dianteira,4-5,15,Bege,2,4547.0,3,2022-03-25,Sim,AM,9,8261,Usado,Econômico,1499
45751101,1273,INFINITI,QX60,2015,SUV,Sim,Gasolina,3.5,124154.0,6,Automatico,4x4,4-5,27,Preto,12,5488.0,4,2020-07-16,Não,FM,4,5817,Usado,Econômico,2116
45801611,531,HYUNDAI,Elantra,2012,Sedan,Sim,Gasolina,1.6,104997.0,4,Automatico,Dianteira,4-5,5,Branco,4,20005.0,4,2021-05-31,Sim,AM,9,6935,Usado,Médio,1797
45792460,924,VOLKSWAGEN,Passat,2017,Sedan,Sim,Gasolina,1.8,27728.0,6,Tiptronic,Dianteira,4-5,22,Prata,8,36110.0,4,2021-06-13,Sim,AM,10,7865,Usado,Médio,1784
45798511,0,MERCEDES-BENZ,E 240 E 240,1998,Sedan,Sim,Gasolina,2.4,777777.0,6,Manual,Traseira,4-5,28,Azul,4,7840.0,3,2021-06-30,Não,FM,9,4810,Usado,Econômico,1767
45765057,1077,MAZDA,1000,2019,SUV,Sim,Gasolina,2.0,11566.0,4,Automatico,4x4,4-5,32,Preto,12,470.0,1,2020-02-25,Não,AM/FM,3,8141,Semi-novo,Econômico,2258
45782173,0,AUDI,50,2018,Cupê,Sim,Gasolina,0.5,4000.0,1,Tiptronic,Traseira,>5,31,Azul,0,1300.0,1,2022-02-19,Não,FM,3,2106,Semi-novo,Econômico,1533
45802937,891,HYUNDAI,Santa FE,2016,SUV,Sim,Diesel,2.0,113700.0,4,Automatico,Dianteira,4-5,12,Prata,4,43880.0,1,2021-02-12,Não,FM,6,3978,Usado,Médio,1905
45675386,584,MERCEDES-BENZ,C 250,2014,Sedan,Sim,Gasolina,1.8,69000.0,4,Tiptronic,Traseira,4-5,10,Cinza,8,29479.0,5,2020-10-10,Não,FM,7,6719,Usado,Médio,2030
45795520,0,TOYOTA,Camry,2011,Sedan,Sim,Híbrido,2.5,152000.0,4,Variator,Dianteira,4-5,30,Branco,12,17249.0,4,2022-10-06,Sim,AM,5,6924,Usado,Econômico,1304
45778720,0,TOYOTA,Vitz funkargo,2003,Universal,Nao,Gasolina,1.5,181926.0,4,Automatico,4x4,4-5,31,Prata,2,9408.0,1,2020-05-31,Sim,AM/FM,2,8667,Usado,Econômico,2162
45802938,891,HYUNDAI,Santa FE,2016,SUV,Sim,Diesel,2.0,50255.0,4,Automatico,Dianteira,4-5,9,Red,4,44213.0,5,2022-07-07,Sim,AM,1,8149,Usado,Médio,1395
45801304,2078,BMW,325,2001,Sedan,Sim,Gasolina,2.5,252800.0,6,Manual,Traseira,4-5,18,Cinza,6,8467.0,4,2022-04-28,Não,AM,3,4669,Usado,Econômico,1465
45808583,915,AUDI,A6,2014,Sedan,Sim,Gasolina,3.0,164488.0,6,Automatico,4x4,4-5,28,Prata,12,627.0,1,2022-06-05,Sim,AM/FM,3,1061,Usado,Econômico,1427
45395938,831,FORD,Transit,2011,Vagao de carga,Nao,Diesel,2.4,125000.0,4,Manual,4x4,4-5,1,Branco,2,21950.0,1,2022-04-17,Não,FM,9,2351,Usado,Médio,1476
45810208,475,FIAT,500,2012,Hatchback,Sim,Gasolina,1.4,164574.0,4,Automatico,Dianteira,4-5,26,Red,12,706.0,1,2022-02-12,Sim,FM,1,8718,Usado,Econômico,1540
45766275,473,CHEVROLET,Cruze,2014,Sedan,Sim,Gasolina,1.4,156992.0,4,Automatico,Dianteira,4-5,15,Preto,12,3136.0,4,2022-09-26,Sim,FM,2,8304,Usado,Econômico,1314
45793851,0,OPEL,Vectra,1995,Sedan,Nao,Gás Natural,2.0,0.0,4,Manual,Dianteira,4-5,32,Branco,2,3450.0,2,2020-04-15,Não,AM,7,1056,Usado,Econômico,2208
45805913,0,MITSUBISHI,Pajero,1998,SUV,Nao,Gasolina,3.5,11000.0,6,Tiptronic,4x4,4-5,29,Prata,4,9408.0,3,2022-12-13,Sim,AM,8,9356,Usado,Econômico,1236
43390500,0,MITSUBISHI,Delica,2005,Minivan,Sim,Gasolina,3.0,184000.0,6,Automatico,4x4,4-5,28,Branco,12,20385.0,5,2022-01-02,Sim,AM/FM,3,7394,Usado,Médio,1581
45769518,1053,MERCEDES-BENZ,E 350,2014,Sedan,Sim,Diesel,3.5,149486.0,6,Automatico,4x4,4-5,2,Prata,12,314.0,5,2022-01-07,Sim,AM/FM,0,9885,Usado,Econômico,1576
45792823,0,VOLKSWAGEN,Golf,1996,Sedan,Nao,Gás Natural,2.0,,4,Manual,Dianteira,4-5,3,Verde,0,2300.0,4,2020-04-02,Sim,AM/FM,2,7456,Usado,Econômico,2221
45787317,0,TOYOTA,Camry Se,2018,Sedan,Sim,Gasolina,2.5,25000.0,4,Tiptronic,Dianteira,4-5,22,Azul,12,56450.0,1,2020-01-12,Não,AM/FM,4,2684,Semi-novo,Luxo,2302
45813281,639,VOLKSWAGEN,Jetta,2014,Universal,Sim,Diesel,2.0,113214.0,4,Automatico,Dianteira,4-5,27,Cinza,12,1490.0,3,2022-02-25,Sim,AM,9,5821,Usado,Econômico,1527
45772050,836,TOYOTA,Tacoma,2012,Sedan,Sim,Gasolina,2.7,394069.0,4,Automatico,Traseira,4-5,9,Preto,12,627.0,4,2020-05-16,Sim,AM/FM,0,5568,Usado,Econômico,2177
45771040,1053,MERCEDES-BENZ,E 350,2014,Sedan,Sim,Diesel,3.5,149486.0,6,Automatico,4x4,4-5,30,Prata,12,314.0,5,2021-04-19,Não,AM/FM,10,6417,Usado,Econômico,1839
45788160,0,HONDA,Cr-v,2002,SUV,Nao,Gasolina,2.4,260000.0,4,Automatico,4x4,4-5,3,Prata,6,,2,2021-05-02,Sim,AM,8,9848,Usado,,1826
45776729,0,NISSAN,Patrol Y60,1990,SUV,Nao,Diesel,2.8,222222.0,4,Manual,Traseira,4-5,8,Preto,0,19757.0,1,2020-11-12,Não,FM,3,5899,Usado,Econômico,1997
45646578,917,AUDI,A7,2013,Hatchback,Sim,Gasolina,3.0,301707.0,6,Automatico,4x4,4-5,28,Cinza,0,4704.0,1,2022-02-01,Não,AM,7,3269,Usado,Econômico,1551
45815974,751,HYUNDAI,Sonata,2013,Sedan,Sim,Gasolina,2.4,175827.0,4,Automatico,Dianteira,4-5,10,Preto,12,706.0,1,2020-04-03,Sim,AM/FM,6,8123,Usado,Econômico,2220
45773662,1055,MERCEDES-BENZ,E 350,2013,Sedan,Sim,Diesel,3.5,107800.0,6,Automatico,Traseira,4-5,8,Cinza,12,5802.0,3,2020-03-18,Sim,AM,9,9260,Usado,Econômico,2236
45767823,777,TOYOTA,Camry,2014,Sedan,Nao,Gasolina,2.5,115200.0,4,Automatico,Dianteira,4-5,13,Prata,8,25716.0,2,2022-09-22,Não,FM,6,6330,Usado,Médio,1318
45709646,0,TOYOTA,RAV 4,2001,SUV,Nao,Gasolina,2.0,91000.0,4,Automatico,4x4,2-3,24,Prata,4,10820.0,5,2020-01-01,Sim,AM,3,9978,Usado,Econômico,2313
45808960,1172,FORD,Explorer,2011,SUV,Sim,Gasolina,3.5,129177.0,4,Automatico,Dianteira,4-5,21,Branco,4,45436.0,4,2020-04-09,Não,AM/FM,6,8696,Usado,Médio,2214
45816333,893,HYUNDAI,I30,2008,Hatchback,Nao,Diesel,1.6,201000.0,4,Manual,Dianteira,4-5,19,Preto,8,11917.0,4,2021-09-15,Não,FM,1,3165,Usado,Econômico,1690
45802892,765,HYUNDAI,Santa FE,2015,SUV,Sim,Diesel,2.0,185811.0,4,Automatico,Dianteira,4-5,7,Preto,4,41281.0,5,2022-02-17,Sim,AM,10,5531,Usado,Médio,1535
45805683,0,NISSAN,Altima,1998,Sedan,Nao,Gasolina,2.4,358400.0,4,Manual,Dianteira,4-5,31,Marrom,2,4391.0,1,2022-08-30,Não,FM,5,7628,Usado,Econômico,1341
45810372,1872,PORSCHE,Cayenne,2018,Sedan,Sim,Gasolina,3.6,28968.0,6,Automatico,4x4,4-5,31,Branco,12,3058.0,4,2021-01-08,Sim,AM/FM,7,3201,Semi-novo,Econômico,1940
45791663,0,ALFA ROMEO,147,2001,Cupê,Sim,Gasolina,1.8,240000.0,4,Manual,Dianteira,2-3,30,Preto,4,3700.0,1,2022-11-30,Sim,AM,8,2794,Usado,Econômico,1249
45816588,0,SUZUKI,Grand Vitara,2008,SUV,Nao,Gasolina,1.6,98000.0,4,Automatico,4x4,2-3,8,Preto,12,15681.0,1,2022-04-17,Não,FM,3,8934,Usado,Econômico,1476
45813342,645,LEXUS,CT 200h,2011,Hatchback,Sim,Híbrido,1.8,122302.0,4,Automatico,Dianteira,4-5,20,Preto,0,6586.0,5,2022-09-12,Não,AM,3,9789,Usado,Econômico,1328
45798451,0,TOYOTA,Prius,2007,Hatchback,Nao,Híbrido,1.5,140000.0,4,Automatico,Dianteira,4-5,20,Bege,6,12544.0,3,2021-10-02,Não,AM/FM,5,7238,Usado,Econômico,1673
45803832,639,HYUNDAI,Tucson,2014,SUV,Sim,Diesel,2.0,,4,Automatico,Dianteira,4-5,29,Branco,4,30063.0,1,2021-08-23,Não,AM,0,8213,Usado,Médio,1713
45156280,1885,PORSCHE,Panamera,2010,Hatchback,Sim,Gasolina,4.8,196800.0,8,Tiptronic,4x4,4-5,23,Branco,8,72130.0,2,2022-12-24,Sim,AM,1,7312,Usado,Luxo,1225
45801000,0,HYUNDAI,Veloster,2015,Hatchback,Nao,Gasolina,1.6,17200.0,4,Tiptronic,Dianteira,2-3,14,Red,10,21639.0,4,2022-09-18,Não,FM,2,6912,Usado,Médio,1322
44782223,0,TOYOTA,RAV 4 XLE Sport,2013,SUV,Nao,Gasolina,2.5,120000.0,4,Tiptronic,Dianteira,4-5,14,Branco,0,36692.0,2,2022-11-02,Não,AM/FM,2,1248,Usado,Médio,1277
45721264,0,HONDA,FIT,2002,Hatchback,Nao,Gasolina,1.5,0.0,4,Automatico,Dianteira,4-5,9,Prata,4,30.0,5,2021-08-30,Não,FM,4,9472,Usado,Econômico,1706
45453314,1266,TOYOTA,Aqua,2014,Hatchback,Nao,Híbrido,1.5,66000.0,4,Variator,Dianteira,4-5,21,Prata,4,12231.0,5,2020-01-27,Sim,AM,3,3075,Usado,Econômico,2287
45761984,0,TOYOTA,Sienta,2004,Sedan,Nao,Gasolina,1.5,300000.0,4,Variator,Dianteira,4-5,29,Bege,4,3136.0,3,2021-12-05,Não,AM,1,1230,Usado,Econômico,1609
45783494,0,TOYOTA,Prius,2009,Sedan,Sim,Híbrido,1.8,230000.0,4,Variator,Dianteira,4-5,14,Cinza,6,10663.0,5,2022-04-02,Não,AM,10,3519,Usado,Econômico,1491
45809193,447,HONDA,FIT,2013,Hatchback,Sim,Gasolina,1.3,110467.0,4,Automatico,Dianteira,4-5,4,Branco,4,5620.0,2,2022-08-06,Não,FM,3,8533,Usado,Econômico,1365
41704944,2148,MERCEDES-BENZ,CLS 550,2010,Sedan,Sim,Gasolina,5.5,157000.0,4,Automatico,Dianteira,4-5,9,Cinza,10,19130.0,1,2022-08-28,Sim,AM/FM,8,6634,Usado,Econômico,1343
45095136,1111,HONDA,FIT,2012,Hatchback,Nao,Híbrido,1.3,64000.0,4,Variator,Dianteira,4-5,18,Preto,4,9408.0,1,2022-05-07,Não,FM,6,3114,Usado,Econômico,1456
45612423,0,HYUNDAI,Elantra,2011,Sedan,Sim,Gasolina,1.8,80000.0,4,Tiptronic,Dianteira,4-5,6,Cinza,6,3.0,1,2021-09-04,Não,AM/FM,2,2395,Usado,Econômico,1701
45781861,640,VOLKSWAGEN,Passat,2013,Sedan,Sim,Diesel,2.0,179200.0,4,Tiptronic,Dianteira,4-5,2,Branco,16,15367.0,3,2020-05-24,Não,FM,4,4276,Usado,Econômico,2169
45768489,1730,CHEVROLET,Avalanche,2011,Sedan,Sim,Gasolina,5.3,246976.0,8,Automatico,Dianteira,4-5,15,Preto,12,5959.0,4,2021-05-13,Sim,FM,1,2643,Usado,Econômico,1815
45731459,777,HYUNDAI,H1,2014,Minivan,Sim,Diesel,2.5,179918.0,4,Automatico,Dianteira,4-5,26,Prata,4,26594.0,2,2022-06-03,Sim,FM,0,3191,Usado,Médio,1429
45536422,779,TOYOTA,Avalon LIMITED,2013,Sedan,Sim,Híbrido,2.5,92200.0,4,Tiptronic,Dianteira,4-5,21,Bege,12,36065.0,2,2020-02-25,Sim,AM,4,9549,Usado,Médio,2258
45742092,730,KIA,Cerato K3,2016,Sedan,Sim,Diesel,1.6,29000.0,4,Tiptronic,Dianteira,4-5,21,Prata,8,26343.0,2,2022-01-17,Não,AM,9,8400,Usado,Médio,1566
45769229,862,MAZDA,CX-7,2011,Sedan,Sim,Gasolina,2.5,216550.0,4,Automatico,Dianteira,4-5,20,Preto,12,549.0,2,2020-03-01,Não,AM,4,6772,Usado,Econômico,2253
45788888,0,JEEP,Grand Cherokee,1993,SUV,Nao,Gasolina,4.0,240000.0,6,Automatico,4x4,4-5,25,Verde,5,6000.0,4,2022-06-14,Não,AM/FM,6,2037,Usado,Econômico,1418
45768507,1811,LEXUS,GX 470,2010,SUV,Sim,Gasolina,4.6,357246.0,8,Automatico,4x4,4-5,24,Cinza,0,40142.0,4,2021-06-21,Sim,FM,0,3207,Usado,Médio,1776
45506452,585,HYUNDAI,Elantra,2013,Sedan,Nao,Gasolina,1.8,50000.0,4,Tiptronic,Dianteira,4-5,14,Cinza,10,14000.0,5,2020-12-26,Não,FM,5,2937,Usado,Econômico,1953
45809707,473,CHEVROLET,Cruze,2014,Sedan,Sim,Gasolina,1.4,127842.0,4,Automatico,Dianteira,4-5,14,Branco,4,17923.0,1,2022-05-26,Sim,AM,7,5069,Usado,Econômico,1437
45804644,831,HYUNDAI,Tucson,2017,SUV,Sim,Gasolina,1.6,40193.0,4,Automatico,Dianteira,4-5,19,Preto,4,54518.0,3,2021-10-21,Não,FM,2,7377,Usado,Luxo,1654
45761379,0,OPEL,Astra G,2003,Hatchback,Nao,Gasolina,1.6,180000.0,4,Manual,Dianteira,4-5,21,Prata,6,10349.0,5,2022-03-24,Sim,FM,9,4540,Usado,Econômico,1500
45799440,0,TOYOTA,Ist,2002,Hatchback,Nao,Gasolina,1.3,115000.0,4,Automatico,Dianteira,4-5,23,Prata,7,8154.0,4,2021-10-07,Não,AM,6,5071,Usado,Econômico,1668
45758164,289,FORD,Escape,2008,SUV,Sim,Híbrido,0.4,220474.0,4,Automatico,Dianteira,4-5,5,Cinza,0,282.0,2,2022-09-02,Sim,AM/FM,0,7509,Usado,Econômico,1338
45813708,640,VOLKSWAGEN,Passat,2013,Sedan,Sim,Diesel,2.0,132310.0,4,Automatico,Dianteira,4-5,30,Cinza,12,7527.0,2,2021-04-17,Sim,AM,3,3166,Usado,Econômico,1841
45813166,1249,TOYOTA,Camry,2017,Sedan,Sim,Gasolina,2.5,,4,Automatico,Dianteira,4-5,7,Branco,12,3450.0,1,2022-09-21,Não,AM/FM,10,3560,Usado,Econômico,1319
45804525,836,HYUNDAI,Tucson,2010,SUV,Sim,Diesel,2.0,142264.0,4,Automatico,Dianteira,4-5,22,Branco,4,22063.0,3,2020-03-27,Não,AM/FM,3,5504,Usado,Médio,2227
45656681,503,HONDA,Civic,2012,Sedan,Sim,Híbrido,1.5,146403.0,4,Automatico,Dianteira,4-5,15,Branco,0,2901.0,4,2021-07-13,Não,AM,2,9355,Usado,Econômico,1754
45812738,585,TOYOTA,Corolla,2013,Sedan,Sim,Gasolina,1.8,227371.0,4,Automatico,Dianteira,4-5,4,Prata,12,4704.0,2,2022-04-10,Não,AM/FM,5,4777,Usado,Econômico,1483
45754449,0,VOLKSWAGEN,Passat,2002,Sedan,Sim,Gasolina,2.8,175000.0,6,Manual,Dianteira,4-5,29,Cinza,6,5331.0,1,2021-02-15,Sim,FM,7,8740,Usado,Econômico,1902
45634846,642,VOLKSWAGEN,Jetta,2012,Sedan,Sim,Diesel,2.0,203440.0,4,Automatico,Dianteira,4-5,26,Preto,12,941.0,2,2020-02-02,Sim,FM,9,7234,Usado,Econômico,2281
45809446,502,HONDA,FIT,2013,Hatchback,Sim,Gasolina,1.5,70000.0,4,Automatico,Dianteira,4-5,11,Azul,4,16900.0,3,2020-11-27,Sim,AM/FM,7,2535,Usado,Econômico,1982
45315594,0,NISSAN,Rogue,2010,SUV,Sim,Gasolina,2.5,122000.0,4,Automatico,4x4,4-5,3,Prata,4,18189.0,1,2020-11-20,Sim,AM/FM,6,7868,Usado,Econômico,1989
45789380,0,MAZDA,MPV,2000,Minivan,Nao,Gasolina,2.5,,4,Automatico,Dianteira,4-5,4,Verde,4,5331.0,3,2021-08-27,Sim,AM/FM,0,9155,Usado,Econômico,1709
45770019,1017,MERCEDES-BENZ,GLA 250,2017,SUV,Sim,Gasolina,2.0,44995.0,4,Automatico,4x4,4-5,1,Preto,0,42651.0,3,2020-08-16,Sim,FM,9,8870,Usado,Médio,2085
45813976,586,TOYOTA,Prius,2012,Hatchback,Nao,Híbrido,1.8,122324.0,4,Automatico,Dianteira,4-5,18,Red,7,15524.0,4,2020-01-19,Sim,AM/FM,0,7992,Usado,Econômico,2295
45636297,0,BMW,530,2007,Sedan,Sim,Gasolina,3.0,,6,Tiptronic,Traseira,4-5,8,Cinza,10,17249.0,5,2022-06-25,Não,AM/FM,10,7830,Usado,Econômico,1407
45794250,0,LEXUS,GS 350,2013,Sedan,Sim,Gasolina,3.5,56000.0,6,Tiptronic,Traseira,4-5,30,Preto,12,73071.0,4,2020-08-11,Não,AM,7,2405,Usado,Luxo,2090
45636962,333,FORD,Fusion,2014,Sedan,Sim,Híbrido,2.0,186048.0,4,Automatico,Dianteira,4-5,32,Preto,0,862.0,2,2021-05-12,Não,AM,3,2738,Usado,Econômico,1816
45797238,831,HYUNDAI,Elantra,2017,Sedan,Sim,Diesel,1.6,,4,Automatico,Dianteira,4-5,19,Branco,4,28909.0,1,2021-08-10,Sim,AM/FM,3,8807,Usado,Médio,1726
32116317,0,TOYOTA,Aqua,2013,Sedan,Nao,Híbrido,1.5,130000.0,4,Automatico,Traseira,4-5,7,Azul ceu,0,50.0,3,2020-05-22,Não,AM,5,1268,Usado,Econômico,2171
43247033,1325,VOLKSWAGEN,Sharan,2011,Minivan,Nao,Gasolina,1.4,126000.0,4,Automatico,Dianteira,4-5,18,Prata,6,9000.0,1,2020-06-22,Sim,FM,9,2417,Usado,Econômico,2140
45769197,1053,MERCEDES-BENZ,E 350,2014,Sedan,Sim,Diesel,3.5,200179.0,6,Automatico,4x4,4-5,30,Preto,12,,3,2022-09-14,Sim,AM/FM,1,4177,Usado,,1326
45787509,779,TOYOTA,Camry,2013,Sedan,Sim,Gasolina,2.5,156666.0,4,Automatico,Dianteira,4-5,5,Preto,12,22580.0,5,2020-04-26,Não,FM,9,8020,Usado,Médio,2197
45760052,259,CHEVROLET,Volt,2014,SUV,Sim,Híbrido,1.4,133195.0,4,Automatico,Dianteira,4-5,21,Preto,0,862.0,4,2021-04-23,Sim,AM/FM,10,7976,Usado,Econômico,1835
45809244,247,HONDA,FIT,2014,Hatchback,Sim,Híbrido,1.3,114950.0,4,Automatico,Dianteira,4-5,5,Azul,4,7464.0,5,2022-11-07,Sim,AM,5,3101,Usado,Econômico,1272
45771034,1091,FORD,Fusion,2016,Sedan,Sim,Gasolina,2.5,154850.0,4,Automatico,Dianteira,4-5,27,Preto,12,1333.0,1,2021-10-15,Sim,AM,4,6048,Usado,Econômico,1660
45804881,879,HYUNDAI,Tucson,2019,SUV,Sim,Diesel,1.6,13000.0,4,Automatico,Dianteira,4-5,25,Branco,4,59865.0,2,2020-01-19,Não,FM,7,8531,Semi-novo,Luxo,2295
45765365,1342,TOYOTA,Tacoma,2017,SUV,Sim,Gasolina,2.7,94262.0,4,Automatico,Traseira,4-5,1,Branco,12,49237.0,2,2021-08-29,Sim,FM,6,9128,Usado,Médio,1707
45796914,1327,HYUNDAI,H1,2018,Universal,Sim,Diesel,2.5,27406.0,4,Automatico,Dianteira,4-5,4,Amarelo,4,68223.0,4,2022-07-29,Não,AM/FM,3,5033,Semi-novo,Luxo,1373
45771073,1017,MERCEDES-BENZ,E 300,2017,Sedan,Sim,Gasolina,2.0,1600.0,4,Automatico,Traseira,4-5,6,Preto,12,392.0,5,2021-01-05,Não,FM,3,1627,Usado,Econômico,1943
45787608,0,NISSAN,Tiida,2006,Sedan,Sim,Gás Natural,1.8,200000.0,4,Variator,Dianteira,4-5,13,Prata,2,7683.0,3,2021-08-06,Não,AM/FM,10,8986,Usado,Econômico,1730
45771597,0,FORD,Fusion,2013,Sedan,Sim,Gasolina,1.6,85500.0,4,Automatico,Dianteira,4-5,4,Preto,8,22266.0,2,2020-05-16,Sim,FM,3,3987,Usado,Médio,2177
